time_s,athlete_depth_m,center_depth_m
86.69,3.382,7.118
86.781,3.327,
86.877,3.309,
86.974,3.291,7.037
87.064,3.291,7.037
87.16,3.382,7.288
87.253,3.382,7.288
87.348,3.401,7.202
87.451,3.382,7.202
87.547,3.309,7.749
87.638,3.309,7.749
87.739,3.382,7.849
87.826,3.364,7.849
87.92,3.364,7.652
88.014,3.364,7.652
88.108,3.439,7.749
88.202,3.42,7.749
88.296,3.478,7.749
88.395,3.478,7.749
88.487,3.644,7.951
88.581,3.644,7.951
88.674,3.666,7.118
88.77,3.688,7.118
88.866,3.733,7.466
88.957,3.733,7.466
89.049,3.733,7.951
89.145,3.733,7.951
89.239,3.733,7.288
89.333,3.733,7.288
89.436,3.733,7.558
89.528,3.71,7.558
89.615,3.688,7.652
89.699,3.688,7.652
89.792,3.688,7.652
89.889,3.688,7.652
89.982,3.688,7.558
90.08,3.688,7.558
90.171,3.688,7.288
90.265,3.688,7.288
90.362,3.71,7.749
90.456,3.688,7.749
90.549,3.666,7.288
90.643,3.666,7.288
90.738,3.644,7.749
90.834,3.666,7.749
90.931,3.71,7.466
91.022,3.71,7.466
91.122,3.71,7.652
91.212,3.71,7.652
91.308,3.666,7.558
91.399,3.666,7.558
91.495,3.666,7.288
91.592,3.666,7.288
91.681,3.644,7.749
91.774,3.644,7.749
91.87,3.644,7.288
91.962,3.644,7.288
92.056,3.666,7.376
92.153,3.666,7.376
92.247,3.71,7.558
92.342,3.71,7.558
92.439,3.644,7.376
92.532,3.644,7.376
92.631,3.644,7.749
92.723,3.644,7.749
92.816,3.688,7.652
92.912,3.688,7.652
93.005,3.71,8.055
93.1,3.71,8.055
93.193,3.71,7.288
93.288,3.71,7.288
93.381,3.622,7.749
93.477,3.622,7.749
93.569,3.71,7.376
93.665,3.71,7.376
93.758,3.733,7.558
93.851,3.733,7.558
93.946,3.666,7.951
94.039,3.666,7.951
94.132,3.733,7.558
94.233,3.733,7.558
94.322,3.733,7.558
94.419,3.733,7.558
94.516,3.802,8.055
94.61,3.756,8.055
94.705,3.85,7.118
94.801,3.85,7.118
94.897,3.779,7.288
94.991,3.779,7.288
95.087,3.779,7.652
95.181,3.779,7.652
95.284,3.756,7.376
95.376,3.756,7.376
95.466,3.826,7.558
95.56,3.802,7.558
95.657,3.826,7.558
95.754,3.826,7.558
95.848,3.826,7.288
95.941,3.826,7.288
96.034,3.875,7.466
96.132,3.85,7.466
96.223,3.899,7.466
96.318,3.875,7.466
96.413,3.875,7.749
96.512,3.875,7.749
96.604,3.85,7.749
96.701,3.826,7.749
96.8,3.85,7.466
96.89,3.85,7.466
96.986,3.95,7.749
97.082,3.924,7.749
97.176,3.924,7.558
97.271,3.899,7.558
97.366,3.899,7.466
97.464,3.899,7.466
97.559,3.875,7.652
97.653,3.875,7.652
97.75,3.975,7.749
97.845,3.95,7.749
97.942,3.975,7.466
98.037,3.95,7.466
98.13,3.975,7.652
98.225,3.975,7.652
98.326,3.95,8.055
98.417,3.95,8.055
98.509,3.975,7.849
98.604,3.975,7.849
98.7,3.95,7.288
98.794,3.95,7.288
98.889,3.95,7.376
98.985,3.95,7.376
99.079,3.975,7.749
99.178,3.975,7.749
99.271,3.975,7.376
99.37,3.95,7.376
99.46,4.001,8.273
99.557,4.028,8.273
99.651,3.975,7.376
99.746,3.975,7.376
99.843,3.975,7.202
99.937,3.975,7.202
100.034,4.001,7.652
100.128,3.975,7.652
100.224,4.001,8.273
100.317,4.001,8.273
100.414,4.001,7.849
100.512,4.001,7.849
100.605,4.054,7.466
100.699,4.054,7.466
100.798,4.054,7.849
100.899,4.054,7.849
100.995,4.054,8.055
101.098,4.054,8.055
101.185,4.028,7.652
101.277,4.028,7.652
101.373,4.054,7.558
101.468,4.054,7.558
101.564,4.054,8.055
101.658,4.054,8.055
101.751,4.165,7.749
101.847,4.165,7.749
101.939,4.109,7.466
102.036,4.109,7.466
102.13,4.165,7.951
102.212,4.165,7.951
102.306,4.109,7.951
102.402,4.109,7.951
102.498,4.081,7.466
102.592,4.054,7.466
102.687,4.193,7.749
102.78,4.193,7.749
102.873,4.081,7.376
102.968,4.081,7.376
103.063,4.028,7.749
103.164,4.028,7.749
103.259,4.081,7.652
103.349,4.081,7.652
103.444,4.028,7.466
103.533,4.028,7.466
103.612,4.081,7.376
103.7,4.081,7.376
103.796,4.081,7.376
103.888,4.081,7.376
103.981,4.193,7.951
104.077,4.193,7.951
104.17,4.028,7.288
104.263,4.028,7.288
104.359,3.95,8.163
104.454,3.95,8.163
104.546,4.001,8.386
104.643,4.001,8.386
104.736,4.109,7.558
104.832,4.081,7.558
104.932,4.109,7.849
105.023,4.109,7.849
105.118,4.028,7.849
105.209,4.028,7.849
105.303,4.028,7.202
105.398,4.028,7.202
105.493,4.028,7.652
105.586,4.028,7.652
105.682,4.165,7.376
105.777,4.165,7.376
105.87,4.054,7.749
105.965,4.054,7.749
106.061,4.028,7.849
106.154,4.028,7.849
106.249,4.028,7.558
106.342,4.028,7.558
106.436,4.081,7.951
106.534,4.081,7.951
106.623,4.001,7.749
106.72,4.028,7.749
106.813,4.136,7.849
106.908,4.136,7.849
