time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
44.895,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.84,,166.43,,106.47,,178.8,,170.39,4.11,3.975,7.951
44.97,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.8,,166.43,,106.47,,176.27,,172.41,4.13,4.001,7.951
45.031,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.53,,168.93,,107.23,,162.23,,165.96,4.13,4.001,7.951
45.092,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.02,,169.8,,107.23,,163.89,,167.01,3.81,3.975,7.749
45.157,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.05,,169.67,,107.1,,170.34,,177.12,3.79,3.975,7.749
45.223,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.05,,169.67,,107.1,,173.23,,107.73,3.48,3.975,7.749
45.282,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.76,,172.18,,107.88,,169.76,,118.93,3.5,3.975,7.749
45.347,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.72,,172.18,,108.66,,169.94,,147.11,3.52,3.975,7.749
45.409,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.72,,172.18,,107.08,,166.07,,168.16,3.52,3.975,7.749
45.472,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.22,,173.05,,107.08,,161.96,,175.79,3.2,3.975,7.849
45.539,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.22,,172.96,,109.37,,132.46,,128.16,3.23,3.975,7.849
45.62,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.19,,172.96,,109.37,,141.89,,137.62,3.25,4.001,7.652
45.696,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.22,,173.1,,110.37,,148.37,,144.36,2.93,4.001,7.652
45.777,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.32,,172.21,,110.37,,165.33,,165.52,2.93,3.95,7.558
45.852,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.25,,173.88,,109.5,,173.88,,172.79,2.91,3.95,7.558
45.925,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.25,,173.88,,109.5,,179.94,,144.78,2.91,3.924,7.466
45.989,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.99,,172.99,,111.15,,178.73,,152.86,2.26,3.924,7.466
46.052,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.09,,172.87,,112.86,,175.2,,149.33,2.26,4.001,8.055
46.117,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.07,,172.87,,112.86,,174.81,,160.99,2.28,4.001,8.055
46.19,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.07,,172.87,,112.86,,172.47,,160.23,1.96,3.95,7.288
46.252,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.71,,172.87,,112.86,,170.98,,161.93,1.64,3.95,7.288
46.318,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.07,,172.87,,114.48,,175.59,,166.23,1.96,3.975,7.558
46.383,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.7,,172.2,,112.85,,171.84,,165.77,1.65,3.975,7.558
46.441,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.35,,172.2,,112.18,,166.61,,163.58,1.32,3.975,7.951
46.521,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.76,,173.96,,111.37,,162.22,,156.6,0.99,3.975,7.951
46.584,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.73,,173.98,,111.37,,146.95,,141.34,0.98,3.95,7.466
46.667,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.09,,173.98,,111.37,,131.19,,121.72,0.33,3.95,7.466
46.741,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.45,,173.96,,112.31,,124.34,,114.11,0.0,3.975,7.558
46.817,Weightlifting,Snatch,Side View,Not Detected,Detected,,180.0,,173.07,,111.37,,116.57,,109.98,0.33,3.975,7.558
46.879,Weightlifting,Snatch,Side View,Not Detected,Detected,,180.0,,173.07,,111.37,,120.96,,114.38,0.0,3.924,7.288
46.975,Weightlifting,Snatch,Side View,Not Detected,Detected,,180.0,,172.97,,112.22,,123.69,,114.94,0.33,3.924,7.288
47.055,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.1,,174.64,,112.99,,122.01,,112.92,0.33,3.95,7.558
47.129,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.1,,174.55,,114.62,,122.01,,112.92,0.33,3.95,7.558
47.199,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.45,,174.55,,114.62,,118.4,,109.96,0.0,3.975,7.376
47.27,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.45,,174.55,,116.28,,115.91,,109.72,0.0,3.975,7.376
47.333,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.8,,174.55,,116.28,,109.25,,105.98,0.65,3.826,7.558
47.395,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.82,,174.55,,114.62,,101.24,,95.69,0.98,3.85,7.558
47.482,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.82,,174.54,,114.62,,101.23,,95.69,0.98,3.95,7.466
47.556,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.48,,174.44,,113.55,,105.29,,100.98,0.98,3.95,7.466
47.627,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.48,,174.44,,113.55,,112.55,,108.0,0.98,3.899,7.466
47.695,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.13,,174.44,,113.55,,135.0,,119.48,0.64,3.899,7.466
47.768,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.63,,175.31,,112.63,,134.37,,119.48,1.27,3.875,7.951
47.851,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.75,,174.44,,112.63,,149.65,,129.38,0.31,3.875,7.951
47.928,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.75,,174.44,,112.63,,157.42,,136.82,0.31,3.875,7.749
48.003,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.76,,174.34,,112.53,,154.05,,135.0,0.31,3.875,7.749
48.086,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.62,,174.34,,112.53,,162.8,,143.13,0.0,3.875,7.652
48.158,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.25,,176.88,,115.15,,160.66,,139.76,0.62,3.875,7.652
48.22,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.63,,176.81,,116.71,,156.51,,135.0,0.93,3.875,7.202
48.284,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.16,,176.02,,115.15,,160.49,,130.24,1.86,3.875,7.202
48.347,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.77,,175.94,,115.08,,153.33,,123.69,1.55,3.875,6.957
48.413,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.96,,174.37,,114.35,,153.99,,118.94,1.52,3.875,6.957
48.474,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.99,,174.37,,114.35,,147.48,,120.5,1.81,3.875,7.376
48.538,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.99,,174.37,,114.35,,156.45,,108.43,1.82,3.875,7.376
48.618,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.05,,173.57,,111.87,,146.92,,98.97,2.08,3.875,7.466
48.693,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.96,,172.83,,111.96,,141.94,,78.69,2.4,3.875,7.466
48.77,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.76,,172.74,,111.87,,146.12,,77.28,2.11,3.85,7.849
48.833,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.91,,172.74,,111.87,,106.79,,87.27,1.52,3.85,7.849
48.911,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.9,,172.73,,111.87,,87.92,,65.22,1.83,3.924,7.558
48.978,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.69,,172.82,,110.22,,98.47,,65.56,3.96,3.924,7.558
49.052,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.93,,173.66,,110.22,,108.53,,79.48,4.26,3.899,7.466
49.131,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.53,,173.66,,110.22,,116.91,,90.0,3.93,3.899,7.466
49.208,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.13,,173.75,,109.46,,124.44,,98.13,3.93,3.875,7.202
49.268,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.35,,173.75,,110.31,,38.91,,20.13,4.0,3.875,7.202
49.328,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.35,,174.45,,113.7,,31.85,,15.35,3.69,3.899,7.849
49.413,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.92,,176.16,,113.7,,81.24,,47.64,4.94,3.899,7.849
49.488,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.18,,176.16,,113.7,,92.52,,56.49,5.28,3.85,7.558
49.547,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.28,,176.16,,113.7,,92.69,,64.33,4.69,3.85,7.558
49.609,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.92,,176.26,,113.77,,100.81,,,4.69,3.85,7.749
49.673,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.06,,177.24,,111.16,,96.5,,,4.64,3.85,7.749
49.755,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.97,,177.24,,110.31,,111.68,,,5.53,3.875,7.849
49.829,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.88,,177.24,,110.31,,60.9,,,3.84,3.899,7.849
49.907,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.48,,176.39,,110.31,,42.0,,,4.45,3.875,7.558
49.986,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.12,,176.46,,112.08,,47.24,,,3.84,3.875,7.558
50.071,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.34,,176.43,,112.08,,45.96,,,3.86,3.85,7.376
50.2,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.11,,177.35,,113.72,,54.6,,,4.04,3.85,7.376
50.281,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.3,,177.35,,113.72,,57.38,,,4.76,3.826,7.749
50.341,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.61,,177.34,,114.72,,52.1,,,4.18,3.802,7.749
50.411,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.72,,177.45,,113.11,,,,,3.51,3.756,7.652
50.487,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.12,,176.63,,113.17,,52.04,,,1.77,3.802,7.652
50.551,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.81,,176.63,,112.28,,48.3,,,1.76,3.644,7.849
50.609,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.44,,176.63,,110.58,,,,,2.13,3.733,7.849
50.681,Weightlifting,Snatch,Side View,Not Detected,Detected,,174.32,,177.51,,109.65,,,,,2.15,3.459,7.951
50.757,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.44,,176.63,,109.65,,,,,2.13,3.498,7.951
50.83,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.75,,176.63,,109.65,,,,,2.51,3.364,7.118
50.892,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.22,,176.66,,109.65,,,,,2.83,3.382,7.118
50.969,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.77,,175.7,,110.45,,44.82,,,3.16,3.327,
51.032,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.0,,177.49,,108.56,,50.56,,,4.34,3.309,
51.113,Weightlifting,Snatch,Side View,Not Detected,Detected,,168.3,,175.89,,105.87,,58.52,,,5.06,3.291,7.037
51.189,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.2,,175.86,,105.87,,17.71,,,4.4,3.291,7.037
51.249,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.16,,174.31,,107.17,,21.52,,,4.83,3.382,7.288
51.312,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.14,,173.58,,106.44,,19.87,,,4.83,3.382,7.288
51.397,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.38,,171.09,,107.61,,18.08,,,5.19,3.401,7.202
51.471,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.64,,172.69,,111.14,,18.48,,,6.6,3.382,7.202
51.534,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.64,,171.97,,108.54,,18.07,,,6.64,3.309,7.749
51.615,Weightlifting,Snatch,Side View,Not Detected,Detected,,166.81,,171.04,,112.13,,14.34,,,8.13,3.309,7.749
51.689,Weightlifting,Snatch,Side View,Not Detected,Detected,,168.48,,170.19,,111.12,,18.58,,,6.71,3.382,7.849
51.752,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.41,,167.54,,111.12,,14.15,,,5.56,3.364,7.849
51.815,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.95,,166.25,,111.85,,4.44,,,5.89,3.364,7.652
51.875,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.81,,165.96,,112.49,,2.27,,,6.94,3.364,7.652
51.936,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.12,,165.07,,111.36,,8.5,,,7.31,3.439,7.749
52.0,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.87,,167.72,,109.81,,5.44,,,6.77,3.42,7.749
52.063,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.81,,167.9,,109.06,,3.76,,,6.77,3.478,7.749
52.126,Weightlifting,Snatch,Side View,Not Detected,Detected,,168.78,,155.09,,96.91,,5.56,,,2.55,3.478,7.749
52.186,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.95,,164.05,,100.85,,5.41,,,2.17,3.644,7.951
52.25,Weightlifting,Snatch,Side View,Not Detected,Detected,,177.24,,173.99,,115.56,,0.98,,,7.13,3.644,7.951
52.311,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.95,,174.61,,114.16,,5.98,,,7.64,3.666,7.118
52.376,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.4,,179.03,,109.81,,6.27,,,8.83,3.688,7.118
52.446,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.53,,179.25,,110.63,,6.91,,,9.58,3.733,7.466
52.529,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.41,,179.54,,108.87,,6.52,,,9.87,3.733,7.466
52.599,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.69,,179.86,,109.07,,8.91,,,9.69,3.733,7.951
52.676,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.82,,179.76,,108.97,,9.5,,,10.77,3.733,7.951
52.744,Weightlifting,Snatch,Side View,Not Detected,Detected,,179.9,,178.31,,111.6,,9.22,,,10.7,3.733,7.288
52.823,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.95,,179.17,,112.56,,6.36,,,11.73,3.733,7.288
52.895,Weightlifting,Snatch,Side View,Not Detected,Detected,,178.64,,174.83,,111.81,,4.17,,,12.68,3.733,7.558
52.955,Weightlifting,Snatch,Side View,Not Detected,Detected,,176.28,,174.22,,120.26,,4.55,,,13.62,3.71,7.558
53.019,Weightlifting,Snatch,Side View,Not Detected,Detected,,175.71,,176.23,,118.82,,2.53,,,13.54,3.688,7.652
53.082,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.46,,179.05,,120.04,,12.56,,,15.26,3.688,7.652
53.143,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.22,,179.97,,120.94,,12.32,,,16.22,3.688,7.652
53.205,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.22,,179.3,,103.66,,11.24,,,16.08,3.688,7.652
53.269,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.89,,178.59,,97.05,,10.3,,,16.27,3.688,7.558
53.332,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.56,,177.45,,117.21,,5.6,,,15.38,3.688,7.558
53.409,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.44,,174.66,,118.47,,2.95,,,15.22,3.688,7.288
53.493,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.37,,177.56,,61.57,,1.68,,,15.22,3.688,7.288
53.568,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.16,,178.23,,83.91,,1.52,,,15.41,3.71,7.749
53.647,Weightlifting,Snatch,Side View,Not Detected,Detected,,165.63,,174.41,,106.27,,7.5,,,15.85,3.688,7.749
53.724,Weightlifting,Snatch,Side View,Not Detected,Detected,,161.67,,172.97,,113.24,,8.27,,,17.1,3.666,7.288
53.797,Weightlifting,Snatch,Side View,Not Detected,Detected,,162.44,,174.6,,113.85,,7.02,,,17.23,3.666,7.288
53.859,Weightlifting,Snatch,Side View,Not Detected,Detected,,164.31,,176.37,,111.93,,7.45,,,17.03,3.644,7.749
53.92,Weightlifting,Snatch,Side View,Not Detected,Detected,,168.32,,179.96,,114.52,,5.02,,,16.37,3.666,7.749
53.985,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.7,,178.01,,114.52,,0.47,,,15.71,3.71,7.466
54.049,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.08,,177.8,,115.56,,3.5,,,14.95,3.71,7.466
54.13,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.08,,178.52,,105.92,,5.0,,,14.95,3.71,7.652
54.21,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.42,,176.95,,81.54,,4.46,,,14.69,3.71,7.652
54.282,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.32,,173.12,,79.8,,2.92,,,14.69,3.666,7.558
54.344,Weightlifting,Snatch,Side View,Not Detected,Detected,,166.29,,171.19,,78.9,,3.17,,,13.95,3.666,7.558
54.407,Weightlifting,Snatch,Side View,Not Detected,Detected,,166.29,,170.81,,98.56,,4.67,,,13.87,3.666,7.288
54.47,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.15,,174.92,,108.52,,5.13,,,13.14,3.666,7.288
54.532,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.11,,171.07,,104.82,,6.55,,,13.22,3.644,7.749
54.595,Weightlifting,Snatch,Side View,Not Detected,Detected,,166.32,,169.74,,101.71,,0.06,,,13.07,3.644,7.749
54.658,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.32,,177.51,,105.48,,2.85,,,12.99,3.644,7.288
54.727,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.48,,179.88,,91.64,,0.53,,,12.28,3.644,7.288
54.801,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.59,,176.02,,105.26,,0.68,,163.87,12.42,3.666,7.376
54.864,Weightlifting,Snatch,Side View,Not Detected,Detected,,169.85,,176.89,,86.93,,2.16,,164.95,12.49,3.666,7.376
54.946,Weightlifting,Snatch,Side View,Not Detected,Detected,,168.59,,174.92,,96.47,,3.34,,166.2,12.64,3.71,7.558
55.019,Weightlifting,Snatch,Side View,Not Detected,Detected,,172.69,,177.49,,108.62,,1.16,,157.52,12.89,3.71,7.558
55.086,Weightlifting,Snatch,Side View,Not Detected,Detected,,173.67,,175.68,,112.16,,3.14,,155.88,12.89,3.644,7.376
55.163,Weightlifting,Snatch,Side View,Not Detected,Detected,,171.07,,177.82,,112.11,,7.81,,146.92,13.47,3.644,7.376
55.221,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.02,,178.91,,110.12,,6.54,,148.18,13.47,3.644,7.749
55.291,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.12,,177.96,,115.75,,3.95,,147.36,13.47,3.644,7.749
55.368,Weightlifting,Snatch,Side View,Not Detected,Detected,,170.22,,177.04,,116.57,,0.96,,147.86,13.14,3.688,7.652
55.442,Weightlifting,Snatch,Side View,Not Detected,Detected,,168.35,,179.05,,116.57,,10.43,,133.55,13.07,3.688,7.652
55.502,Weightlifting,Snatch,Side View,Not Detected,Detected,,167.4,,179.19,,113.82,,10.43,,138.0,13.07,3.71,8.055
55.566,Weightlifting,Snatch,Side View,Not Detected,Detected,,163.94,,176.38,,117.64,,13.88,,124.14,13.79,3.71,8.055
55.652,Weightlifting,Snatch,Side View,Not Detected,Detected,,162.27,,175.5,,118.44,,8.48,,133.85,13.87,3.71,7.288
55.724,Weightlifting,Snatch,Side View,Not Detected,Detected,,162.79,,173.87,,118.32,,9.78,,133.85,12.97,3.71,7.288
55.803,Weightlifting,Snatch,Side View,Not Detected,Detected,,162.55,,172.19,,115.85,,9.71,,135.82,12.64,3.622,7.749
55.885,Weightlifting,Snatch,Side View,Not Detected,Detected,,161.46,,168.8,,114.09,,12.37,,131.07,11.45,3.622,7.749
55.977,Weightlifting,Snatch,Side View,Not Detected,Detected,,159.81,,167.11,,114.91,,13.97,,130.03,12.26,3.71,7.376
56.051,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.78,,164.65,,114.7,,12.11,,129.76,12.68,3.71,7.376
56.129,Weightlifting,Snatch,Side View,Not Detected,Detected,,156.62,,163.74,,117.08,,10.79,,131.7,13.02,3.733,7.558
56.19,Weightlifting,Snatch,Side View,Not Detected,Detected,,156.27,,162.65,,120.96,,8.98,,131.62,13.18,3.733,7.558
56.272,Weightlifting,Snatch,Side View,Not Detected,Detected,,154.71,,162.48,,122.9,,6.76,,134.58,13.7,3.666,7.951
56.356,Weightlifting,Snatch,Side View,Not Detected,Detected,,153.87,,161.22,,119.88,,8.41,,129.44,13.54,3.666,7.951
56.426,Weightlifting,Snatch,Side View,Not Detected,Detected,,152.64,,160.56,,120.3,,7.78,,129.44,13.79,3.733,7.558
56.489,Weightlifting,Snatch,Side View,Not Detected,Detected,,152.16,,161.44,,124.53,,6.49,,131.66,14.78,3.733,7.558
56.549,Weightlifting,Snatch,Side View,Not Detected,Detected,,150.89,,160.65,,125.77,,5.58,,132.09,15.11,3.733,7.558
56.611,Weightlifting,Snatch,Side View,Not Detected,Detected,,151.36,,159.7,,126.54,,6.94,,132.49,15.2,3.733,7.558
56.677,Weightlifting,Snatch,Side View,Not Detected,Detected,,152.12,,159.7,,126.54,,5.95,,134.24,15.11,3.802,8.055
56.757,Weightlifting,Snatch,Side View,Not Detected,Detected,,149.98,,161.83,,126.05,,1.37,,137.66,15.52,3.756,8.055
56.831,Weightlifting,Snatch,Side View,Not Detected,Detected,,149.6,,156.94,,123.15,,2.6,,136.06,14.78,3.85,7.118
56.894,Weightlifting,Snatch,Side View,Not Detected,Detected,,148.84,,155.99,,121.73,,1.01,,138.86,14.8,3.85,7.118
56.975,Weightlifting,Snatch,Side View,Not Detected,Detected,,149.24,,156.21,,121.67,,1.37,,138.7,14.46,3.779,7.288
57.047,Weightlifting,Snatch,Side View,Not Detected,Detected,,146.94,,152.79,,118.51,,0.52,,136.3,14.71,3.779,7.288
57.11,Weightlifting,Snatch,Side View,Not Detected,Detected,,146.01,,150.92,,117.7,,0.39,,136.3,14.53,3.779,7.652
57.176,Weightlifting,Snatch,Side View,Not Detected,Detected,,145.56,,148.24,,116.09,,0.23,,135.62,14.45,3.779,7.652
57.254,Weightlifting,Snatch,Side View,Not Detected,Detected,,147.78,,157.02,,122.99,,0.26,,133.08,14.87,3.756,7.376
57.331,Weightlifting,Snatch,Side View,Not Detected,Detected,,147.46,,157.53,,123.21,,1.4,,129.79,14.62,3.756,7.376
57.401,Weightlifting,Snatch,Side View,Not Detected,Detected,,147.48,,156.17,,120.62,,2.85,,127.11,14.8,3.826,7.558
57.468,Weightlifting,Snatch,Side View,Not Detected,Detected,,150.69,,139.89,,110.92,,0.85,,128.34,14.89,3.802,7.558
57.543,Weightlifting,Snatch,Side View,Not Detected,Detected,,149.93,,140.74,,113.36,,1.89,,128.3,14.8,3.826,7.558
57.614,Weightlifting,Snatch,Side View,Not Detected,Detected,,152.85,,139.28,,117.74,,2.53,,126.62,14.46,3.826,7.558
57.691,Weightlifting,Snatch,Side View,Not Detected,Detected,,152.71,,142.87,,117.83,,2.08,,126.16,14.64,3.826,7.288
57.764,Weightlifting,Snatch,Side View,Not Detected,Detected,,154.87,,141.85,,120.56,,3.38,,125.23,13.52,3.826,7.288
57.853,Weightlifting,Snatch,Side View,Not Detected,Detected,,156.29,,142.5,,120.56,,4.14,,126.16,12.76,3.875,7.466
57.933,Weightlifting,Snatch,Side View,Not Detected,Detected,,157.83,,144.94,,118.06,,6.01,,124.94,12.41,3.85,7.466
57.998,Weightlifting,Snatch,Side View,Not Detected,Detected,,157.72,,146.1,,119.47,,6.24,,124.76,12.49,3.899,7.466
58.062,Weightlifting,Snatch,Side View,Not Detected,Detected,,157.17,,145.08,,120.22,,4.67,,125.89,12.22,3.875,7.466
58.121,Weightlifting,Snatch,Side View,Not Detected,Detected,,157.08,,146.56,,120.25,,3.33,,127.25,12.3,3.875,7.749
58.185,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.17,,148.58,,122.62,,5.51,,124.17,11.94,3.875,7.749
58.247,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.94,,149.51,,120.84,,6.28,,123.17,11.45,3.85,7.749
58.313,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.6,,144.19,,113.94,,7.56,,122.88,10.97,3.826,7.749
58.373,Weightlifting,Snatch,Side View,Not Detected,Detected,,161.26,,147.2,,120.86,,7.91,,123.29,10.27,3.85,7.466
58.441,Weightlifting,Snatch,Side View,Not Detected,Detected,,161.93,,144.65,,125.35,,8.58,,123.29,9.93,3.85,7.466
58.5,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.16,,141.48,,124.03,,9.4,,120.8,9.99,3.95,7.749
58.567,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.36,,138.19,,115.58,,10.57,,120.63,9.93,3.924,7.749
58.627,Weightlifting,Snatch,Side View,Not Detected,Detected,,161.85,,139.85,,116.34,,11.53,,120.26,9.64,3.924,7.558
58.689,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.0,,137.3,,117.42,,9.07,,123.56,9.76,3.899,7.558
58.771,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.0,,138.06,,114.57,,8.74,,122.98,9.76,3.899,7.466
58.833,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.0,,141.1,,113.87,,8.39,,127.34,9.76,3.899,7.466
58.917,Weightlifting,Snatch,Side View,Not Detected,Detected,,159.09,,139.01,,108.05,,8.39,,126.51,10.18,3.875,7.652
58.99,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.89,,141.69,,112.1,,13.04,,124.44,9.76,3.875,7.652
59.069,Weightlifting,Snatch,Side View,Not Detected,Detected,,159.31,,141.59,,113.78,,13.54,,123.26,10.11,3.975,7.749
59.143,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.43,,164.47,,122.86,,13.98,,124.71,10.11,3.95,7.749
59.223,Weightlifting,Snatch,Side View,Not Detected,Detected,,159.11,,168.53,,125.96,,14.67,,124.71,9.82,3.975,7.466
59.296,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.66,,173.55,,128.98,,13.98,,128.18,10.53,3.95,7.466
59.359,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.71,,178.18,,133.94,,13.47,,130.09,9.82,3.975,7.652
59.424,Weightlifting,Snatch,Side View,Not Detected,Detected,,158.78,,179.68,,130.55,,14.74,,131.96,9.7,3.975,7.652
59.507,Weightlifting,Snatch,Side View,Not Detected,Detected,,157.94,,178.84,,132.13,,13.12,,132.95,9.7,3.95,8.055
59.584,Weightlifting,Snatch,Side View,Not Detected,Detected,,160.15,,176.75,,132.62,,15.03,,133.65,8.88,3.95,8.055
59.66,Weightlifting,Snatch,Side View,Not Detected,Detected,,161.04,,177.26,,127.13,,14.52,,136.09,8.18,3.975,7.849
