time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
34.822,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.5,144.54,154.32,157.53,148.48,158.75,37.74,35.03,167.43,170.43,0.0,3.375,3.338
34.905,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.61,148.07,154.82,160.44,148.54,160.44,37.58,35.41,168.1,167.35,0.55,3.412,3.338
34.977,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.81,148.07,155.34,160.44,150.57,160.44,37.71,35.85,166.11,166.73,0.54,3.32,3.32
35.051,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,145.05,148.55,157.25,160.47,150.57,160.47,36.87,34.92,164.15,166.15,0.0,3.356,3.32
35.113,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,145.43,148.55,157.64,159.53,152.91,157.2,37.9,34.92,161.74,166.31,0.0,3.302,3.302
35.177,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,146.7,148.43,157.64,157.75,150.57,156.2,35.6,34.26,162.96,166.31,0.0,3.32,3.302
35.255,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,146.2,148.64,154.88,157.69,149.68,156.14,35.45,34.5,161.74,165.86,0.48,3.375,3.266
35.332,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,147.89,148.65,156.36,157.48,147.44,155.45,33.08,32.94,164.12,168.24,0.47,3.393,3.266
35.396,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,147.89,149.44,156.42,159.28,145.34,156.46,33.08,32.94,164.12,168.24,0.47,3.338,3.356
35.465,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.25,150.01,157.51,159.67,145.34,156.46,31.36,31.99,165.79,170.43,0.91,3.338,3.356
35.54,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.46,151.2,159.57,161.75,148.46,157.36,30.67,31.99,168.45,170.65,0.45,3.338,3.266
35.618,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.63,152.25,159.21,162.07,148.46,157.33,30.96,30.07,167.78,172.87,0.43,3.338,3.266
35.713,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.06,151.32,157.51,161.5,147.5,157.24,30.37,30.13,168.36,173.28,0.84,3.284,3.375
35.785,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.06,151.69,158.64,160.34,148.41,152.81,29.75,30.05,168.36,174.66,0.8,3.284,3.375
35.854,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.61,152.75,159.12,160.65,146.17,151.69,30.0,30.51,167.18,173.44,0.8,3.338,3.412
35.922,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.87,153.34,159.19,160.95,148.34,149.28,29.32,29.01,168.34,176.24,0.77,3.338,3.412
35.99,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.99,153.76,161.18,161.18,149.34,149.23,29.62,28.87,169.28,176.58,0.76,3.338,3.51
36.051,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.51,153.03,162.08,160.66,148.01,150.31,31.05,29.19,168.23,176.94,1.09,3.32,3.51
36.115,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.99,153.83,162.5,160.34,145.8,145.7,31.05,29.19,168.23,176.94,1.09,3.338,3.451
36.192,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.31,154.21,162.56,160.42,145.86,144.41,30.49,28.8,169.49,176.24,1.05,3.356,3.451
36.251,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.41,155.13,162.56,162.38,144.54,147.82,29.87,28.8,167.3,175.27,1.05,3.302,3.356
36.316,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.85,156.61,163.89,163.01,142.44,145.39,26.2,29.67,166.12,173.94,0.69,3.302,3.356
36.377,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.17,157.17,163.89,162.78,142.44,145.39,22.94,29.65,169.7,173.18,0.0,3.338,3.356
36.455,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.78,158.57,164.35,163.43,141.04,147.77,23.08,30.07,170.93,170.34,0.34,3.338,3.356
36.533,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.74,159.44,166.26,165.35,142.08,148.82,24.35,30.07,168.06,170.64,0.34,3.375,3.356
36.61,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.82,159.22,166.51,165.1,142.15,148.97,25.8,29.65,166.63,171.91,0.33,3.375,3.356
36.669,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.82,159.74,166.54,166.84,142.19,148.6,28.05,29.84,163.19,172.23,0.34,3.32,3.302
36.74,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.94,160.3,168.57,167.22,143.19,148.6,30.14,30.37,158.46,169.57,0.33,3.32,3.302
36.817,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.94,160.21,168.57,167.23,144.65,148.61,29.63,31.65,160.26,167.08,0.33,3.302,3.32
36.893,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.14,161.36,168.6,169.22,144.68,150.95,31.6,33.83,155.37,163.27,0.33,3.302,3.32
36.968,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.04,161.28,168.6,169.05,144.68,150.95,31.7,33.74,156.8,163.49,0.33,3.284,3.32
37.033,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,162.04,162.09,170.54,170.81,145.62,156.91,37.39,35.03,148.18,162.07,0.33,3.284,3.32
37.097,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,162.82,162.89,170.68,170.96,145.62,156.91,40.59,35.6,141.09,160.85,0.33,3.338,3.356
37.172,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.72,163.96,172.62,172.96,148.59,158.88,43.03,38.99,137.7,156.62,0.34,3.338,3.356
37.254,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.5,164.62,173.34,172.94,155.14,158.85,42.24,40.32,138.58,156.24,0.67,3.51,3.572
37.333,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.74,164.92,174.4,173.32,158.3,157.46,46.79,43.28,135.48,153.6,0.68,3.451,3.572
37.415,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.64,164.88,175.19,173.41,162.46,157.43,46.89,44.62,135.33,152.43,0.69,3.614,3.68
37.486,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.87,165.9,175.41,174.4,162.46,159.33,49.99,49.93,132.07,144.57,1.02,3.593,3.68
37.565,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.87,165.9,176.24,174.43,165.71,158.12,51.02,49.93,132.57,144.79,1.02,3.657,3.724
37.645,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.65,165.66,178.49,174.12,161.27,155.92,52.05,54.21,131.04,140.51,1.01,3.657,3.724
37.704,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.74,165.59,178.59,174.9,159.15,155.62,54.21,57.63,128.88,135.72,1.02,3.702,3.614
37.767,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.06,165.73,177.21,175.0,153.79,155.72,57.43,60.91,120.82,132.3,1.0,3.702,3.614
37.832,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.06,165.1,177.29,173.63,153.19,154.92,57.43,61.86,120.82,129.97,1.01,3.593,3.572
37.894,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.76,164.02,174.93,171.82,144.71,151.94,59.5,66.76,121.27,122.37,1.37,3.593,3.572
37.961,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,162.18,164.63,175.38,171.79,145.41,151.92,61.97,66.9,116.79,121.62,1.38,3.451,3.249
38.042,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,162.08,163.82,175.45,170.17,145.75,147.15,64.21,71.7,111.12,115.35,1.39,3.451,3.249
38.119,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.3,163.12,173.89,168.69,146.22,143.13,64.21,73.19,112.8,113.89,1.4,3.572,3.47
38.195,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.52,162.23,172.21,166.89,139.7,140.5,63.82,74.58,109.89,115.32,1.39,3.572,3.47
38.255,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.68,162.23,170.43,166.89,137.53,140.5,64.54,76.07,106.76,114.41,1.38,3.68,3.68
38.324,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.63,160.59,168.47,164.23,138.04,139.6,66.91,75.94,102.78,119.45,1.36,3.68,3.68
38.4,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.63,160.45,168.3,164.0,136.74,139.58,65.47,75.87,102.25,121.53,1.33,3.77,3.593
38.475,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.61,159.37,167.32,163.01,136.76,134.9,63.07,75.94,66.88,130.0,1.34,3.702,3.593
38.535,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.89,159.21,166.53,162.79,135.39,133.26,62.98,75.87,53.31,148.1,1.32,3.593,3.51
38.6,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.7,157.45,165.23,160.88,134.04,128.6,60.58,74.27,113.15,149.58,1.3,3.51,3.51
38.676,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.94,157.19,166.39,161.51,136.29,131.11,60.9,73.08,126.87,139.46,1.3,3.451,3.47
38.753,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.34,156.03,162.17,160.41,134.48,134.12,59.02,73.14,114.51,148.43,1.32,3.431,3.47
38.818,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.06,156.25,161.9,159.78,135.9,133.21,58.77,66.57,147.95,121.52,1.33,3.593,3.593
38.898,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,147.82,152.61,155.42,153.4,134.1,128.98,52.17,63.43,152.1,137.55,1.65,3.551,3.593
38.974,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,144.62,149.9,148.55,148.95,129.2,125.84,44.16,59.66,62.32,105.37,1.63,3.702,3.636
39.032,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.79,148.37,143.02,145.02,125.15,123.98,36.61,52.04,27.26,79.66,2.34,3.68,3.636
39.097,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.11,147.49,140.65,143.32,123.11,123.11,35.26,52.0,26.57,78.25,2.02,3.531,3.551
39.158,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,138.4,143.76,136.87,139.29,120.79,123.55,29.25,42.63,24.5,52.25,1.69,3.572,3.551
39.219,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,137.15,143.02,134.93,137.61,118.43,121.04,30.44,44.55,25.36,33.73,1.7,3.356,3.451
39.283,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,133.25,141.16,130.91,134.38,118.98,121.7,29.44,35.58,24.65,34.79,2.44,3.356,3.451
39.344,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,133.08,140.4,129.63,134.38,117.88,121.7,29.44,34.38,26.27,38.86,2.11,3.356,3.47
39.411,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,132.37,137.82,126.31,131.0,117.1,120.83,25.94,27.25,24.52,34.78,1.78,3.356,3.47
39.493,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,132.25,136.95,126.31,129.13,117.1,121.4,26.43,23.37,24.89,34.45,1.8,3.393,3.412
39.573,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,132.29,135.48,126.89,126.64,118.92,120.3,26.17,25.51,24.13,32.18,1.82,3.375,3.412
39.645,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,131.58,136.02,126.54,127.69,117.77,123.92,26.66,26.49,24.89,34.98,1.85,3.393,3.47
39.73,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,130.25,133.89,124.03,123.48,116.59,120.21,26.66,25.22,25.94,35.68,1.85,3.393,3.47
39.8,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,130.34,133.89,124.34,123.21,118.86,121.41,27.6,25.22,29.29,36.15,1.48,3.47,3.51
39.865,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,128.93,131.94,123.05,120.27,118.86,119.02,29.08,28.48,32.11,39.48,1.48,3.51,3.51
39.939,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,127.54,131.94,120.72,119.97,117.92,118.73,30.93,29.05,33.96,40.06,1.48,3.393,3.451
40.001,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,126.14,128.42,118.6,116.26,117.99,117.81,35.39,31.03,37.97,40.39,0.74,3.412,3.451
40.063,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,126.07,126.99,116.96,113.91,117.06,116.89,36.85,33.88,40.67,42.13,0.37,3.375,3.531
40.129,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,124.07,124.8,113.56,110.82,115.85,115.99,38.27,36.33,42.27,45.0,0.37,3.393,3.531
40.207,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,123.39,124.02,112.78,110.05,114.58,115.99,39.56,38.78,41.81,46.23,0.36,3.375,3.531
40.27,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,123.39,123.22,112.48,109.25,115.55,115.99,41.37,39.76,43.89,48.11,0.36,3.375,3.531
40.345,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,123.39,121.83,112.48,106.89,115.48,115.1,41.37,41.19,44.17,48.27,0.36,3.412,3.49
40.406,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,121.84,122.48,111.02,106.53,115.48,114.75,48.31,45.42,50.17,53.6,0.73,3.431,3.49
40.47,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,122.48,122.48,111.02,106.53,115.41,114.75,50.27,45.42,54.91,53.6,0.37,3.412,3.49
40.531,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,122.48,121.65,109.9,105.34,115.1,114.38,53.72,49.46,55.72,52.03,0.0,3.412,3.49
40.598,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,121.65,119.38,108.12,102.47,115.62,115.49,55.49,48.06,58.06,51.36,0.0,3.531,3.51
40.686,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,119.93,119.31,106.4,102.1,115.62,115.11,61.48,58.55,66.51,60.46,0.0,3.572,3.51
40.754,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,119.05,118.36,105.52,101.22,115.62,113.48,65.79,66.19,70.82,68.79,0.0,3.531,3.551
40.839,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,119.71,116.38,104.23,99.78,115.79,113.85,76.76,75.23,86.19,75.15,0.38,3.572,3.551
40.904,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,117.94,114.88,102.4,97.77,114.33,110.25,75.69,100.85,86.82,98.85,0.37,3.572,3.47
40.966,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,116.93,113.76,101.8,96.82,113.21,111.8,91.83,101.02,102.58,98.34,0.38,3.593,3.47
41.03,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,116.7,114.13,99.91,96.41,110.89,111.8,100.8,100.24,104.47,98.85,0.38,3.451,3.551
41.092,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,115.32,112.36,99.33,95.41,110.89,111.8,101.97,87.72,117.27,94.71,0.38,3.451,3.551
41.157,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,115.32,112.36,98.96,95.04,111.99,113.06,101.97,87.72,117.27,94.0,0.38,3.77,3.49
41.236,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,116.65,110.31,99.17,92.99,111.61,113.06,114.5,88.12,170.02,101.31,0.77,3.77,3.49
41.318,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,116.07,108.49,97.25,91.94,110.27,114.61,111.62,88.9,152.1,100.3,1.15,3.818,3.51
41.389,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.05,105.99,93.63,89.05,110.67,111.8,86.38,78.73,117.09,92.46,0.77,3.89,3.51
41.451,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.05,105.99,93.23,89.05,110.27,111.8,85.77,81.51,114.94,95.24,0.77,3.747,3.51
41.514,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,107.74,101.48,89.32,84.45,110.67,111.8,72.71,77.74,101.1,95.79,0.76,3.89,3.51
41.579,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,106.61,100.35,88.19,83.71,109.34,111.43,77.81,87.47,105.31,107.1,1.15,3.941,3.51
41.655,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,105.47,99.09,86.65,83.04,107.68,113.48,89.32,70.46,113.42,86.63,1.15,4.072,3.51
41.717,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,106.6,99.09,87.08,83.04,109.06,113.48,98.58,70.46,118.73,87.66,1.55,3.724,3.51
41.779,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,104.22,95.59,84.7,78.57,109.06,111.04,103.28,67.88,126.03,87.51,1.54,3.794,3.51
41.844,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,102.25,95.5,83.89,78.95,106.63,109.88,109.83,74.65,134.31,99.63,1.16,3.551,3.49
41.906,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,100.96,93.18,82.66,77.61,107.88,112.31,82.11,72.11,100.67,105.22,1.18,3.636,3.49
41.987,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,102.12,93.08,83.89,77.98,107.88,112.67,94.7,72.21,116.57,101.24,1.19,3.412,3.47
42.07,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,98.39,89.36,80.16,73.79,106.63,110.76,100.41,73.93,118.91,109.51,1.19,3.551,3.47
42.143,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,98.33,89.36,80.16,73.79,106.63,112.31,89.05,73.93,109.31,109.51,1.19,3.49,3.47
42.222,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,96.9,89.26,78.67,73.79,106.95,112.31,95.63,59.66,123.69,91.53,0.81,3.531,3.47
42.299,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,96.98,89.16,78.67,74.15,106.95,111.12,89.21,59.76,117.35,89.84,0.81,3.49,3.431
42.361,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,96.9,87.87,78.25,72.87,106.54,111.12,95.63,62.63,127.87,96.22,0.81,3.49,3.431
42.446,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,95.76,87.06,77.04,72.87,106.54,111.12,101.89,61.26,137.53,91.79,1.21,3.412,3.431
42.517,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,93.53,83.28,75.59,69.33,106.54,111.48,83.81,55.51,112.46,79.77,0.8,3.431,3.431
42.594,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,92.31,81.98,74.38,68.03,106.54,111.48,90.0,58.21,117.35,82.47,0.8,3.302,3.338
42.656,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.0,80.68,73.16,66.37,106.54,112.67,96.43,63.32,130.6,89.81,0.81,3.338,3.338
42.719,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.0,80.57,73.16,66.37,107.86,112.67,102.77,71.57,147.68,99.69,0.81,3.431,3.356
42.778,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.8,80.71,72.73,65.53,107.44,108.79,101.34,67.05,147.05,92.73,1.21,3.412,3.356
42.848,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.8,81.98,72.73,67.31,107.44,110.76,95.63,67.05,135.0,92.73,1.21,3.393,3.32
42.92,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.8,81.87,73.16,66.43,106.33,108.41,83.1,66.12,118.07,84.56,1.22,3.393,3.32
42.986,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.8,81.87,73.16,66.43,106.33,108.41,83.1,63.62,118.07,80.84,1.22,3.393,3.302
43.073,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,90.85,81.98,73.0,66.43,106.33,108.41,85.12,63.51,110.7,82.06,0.81,3.393,3.302
43.143,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,89.73,81.98,71.8,67.31,105.01,110.76,90.63,63.51,119.83,82.06,0.8,3.284,3.232
43.223,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.64,81.98,73.0,66.8,105.01,107.17,90.44,61.15,120.34,78.48,1.21,3.284,3.232
43.306,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.64,81.98,73.0,66.8,105.01,105.79,90.44,61.15,114.55,77.36,1.21,3.32,3.302
43.375,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.64,81.98,73.0,66.8,106.33,105.79,84.32,61.15,110.7,77.36,1.21,3.32,3.302
43.456,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,91.64,81.98,73.0,67.67,106.33,109.49,84.32,58.92,110.7,74.1,1.21,3.431,3.302
43.548,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,90.44,81.98,72.21,66.8,106.74,108.79,77.2,63.51,105.26,80.84,1.21,3.431,3.302
43.627,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,90.57,83.37,73.27,67.7,107.67,108.41,77.2,63.4,109.44,82.06,1.2,3.431,3.302
43.697,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,90.57,81.98,72.87,68.55,110.2,110.37,95.63,72.82,129.81,91.36,1.21,3.431,3.302
43.77,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,90.57,81.41,72.87,68.41,110.2,111.6,100.39,75.97,133.42,94.21,0.81,3.47,3.356
43.852,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,92.94,86.65,75.72,73.53,107.67,111.26,100.47,76.18,131.63,95.31,0.82,3.47,3.356
43.932,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,94.07,87.9,76.93,74.88,107.67,111.26,105.26,76.29,133.15,95.31,0.84,3.47,3.393
43.996,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,95.34,90.7,78.69,77.23,107.67,110.92,94.97,73.47,113.2,91.38,1.25,3.451,3.393
44.093,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,95.41,90.8,78.69,77.23,108.99,110.92,90.14,69.43,105.79,89.86,1.23,3.47,3.393
44.175,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,97.91,93.17,81.19,79.13,108.99,111.26,65.84,66.05,91.2,87.43,0.82,3.451,3.393
44.252,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,99.89,93.61,82.42,80.48,108.99,111.26,69.7,68.07,90.33,90.0,1.66,3.451,3.431
44.325,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,101.45,95.05,85.27,81.82,110.28,111.26,56.27,65.32,80.2,90.0,1.65,3.451,3.431
44.402,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,101.51,95.05,85.27,80.93,108.97,108.92,60.4,67.97,87.92,94.33,1.64,3.51,3.431
44.48,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,102.74,97.69,85.57,83.22,108.04,110.19,56.21,65.32,81.48,91.68,1.64,3.51,3.431
44.558,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,101.56,98.59,84.7,83.22,108.39,110.19,56.15,63.52,84.13,87.56,1.21,3.49,3.451
44.633,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,104.35,100.16,88.11,85.79,110.49,111.73,60.4,70.87,91.85,95.44,1.65,3.47,3.451
44.708,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,104.29,101.31,89.38,87.05,113.08,111.73,65.09,76.98,94.64,103.13,1.67,3.47,3.47
44.786,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,104.77,101.48,90.73,87.45,114.02,115.99,77.39,68.62,106.04,84.35,1.23,3.47,3.47
